revenue,top,browser,platform,site
0.010761564,5.684555694,safari,desktop,1
0.00670094,27.00350263,safari,mobile,1
0.012428053,2.670375848,chrome,desktop,3
0.01240369,6.665825022,chrome,desktop,2
0.010348056,4.267795521,safari,desktop,3
0.013997147,2.89454965,chrome,desktop,2
0.012494086,6.152293781,chrome,desktop,2
0.014094334,7.044425872,chrome,desktop,2
0.012902232,9.228062115,chrome,desktop,3
0.011363378,1.063201686,chrome,desktop,2
0.013453579,2.302571183,chrome,desktop,2
0.006718445,24.72784753,safari,mobile,2
0.007549376,19.99919089,chrome,mobile,1
0.014297974,0.724200914,chrome,desktop,2
0.012962751,9.571662056,chrome,desktop,4
0.009299369,4.659261292,safari,desktop,2
0.010011727,21.32605511,chrome,mobile,3
0.010426892,16.2426579,safari,desktop,2
0.0100623,7.523009573,safari,desktop,3
0.009758568,5.809983076,chrome,mobile,2
0.009895141,7.685336064,safari,desktop,2
0.006018583,14.65957666,safari,mobile,2
0.009505007,9.412889574,safari,desktop,2
0.007478698,7.162706789,chrome,mobile,3
0.012995035,1.626484666,chrome,desktop,3
0.010792223,10.26301479,safari,desktop,1
0.009674252,7.794996775,safari,desktop,2
0.013979563,2.388981493,chrome,desktop,3
0.008217511,10.36504938,chrome,mobile,2
0.006710964,25.52736562,safari,mobile,1
0.014742614,8.598290682,chrome,desktop,3
0.013779007,15.17291024,chrome,desktop,3
0.011927437,1.947389753,chrome,desktop,3
0.011861186,15.80626218,safari,desktop,1
0.008017807,7.612746577,chrome,mobile,3
0.007900859,9.746116854,chrome,mobile,3
0.010826993,11.02246868,safari,desktop,3
0.009512622,7.753468992,safari,desktop,1
0.005560588,13.794046,safari,mobile,2
0.012308518,14.52635384,safari,desktop,3
0.005952402,16.19476242,safari,mobile,3
0.011681739,13.71506155,safari,desktop,3
0.011929703,11.89420345,safari,desktop,2
0.007177098,33.53550508,safari,mobile,3
0.009885379,10.52085696,safari,desktop,1
0.013720913,9.35483729,chrome,desktop,1
0.008177938,8.516470386,chrome,mobile,3
0.01098584,12.68417012,safari,desktop,2
0.006944865,8.880434163,chrome,mobile,2
0.00654652,15.59965606,safari,mobile,4
0.007776704,21.76618242,safari,mobile,3
0.009188962,14.44547998,chrome,mobile,2
0.007700642,28.82154856,safari,mobile,1
0.007286309,34.98058803,safari,mobile,3
0.00718956,20.50552115,safari,mobile,1
0.007312191,27.36205254,safari,mobile,2
0.010149074,11.15422123,chrome,mobile,2
0.006514254,21.09800317,safari,mobile,1
0.008309765,8.699382204,chrome,mobile,2
0.007482734,19.60358962,safari,mobile,3
0.012692265,1.582020401,chrome,desktop,2
0.009626559,7.896227652,safari,desktop,3
0.009434791,7.897125976,safari,desktop,1
0.012766016,4.245714844,chrome,desktop,2
0.00517094,9.453252991,safari,mobile,2
0.00567917,28.11153358,safari,mobile,2
0.0094089,5.927397743,safari,desktop,2
0.009301247,18.66738519,chrome,mobile,2
0.01069112,4.388175959,safari,desktop,3
0.00721921,25.33870693,safari,mobile,2
0.005801702,15.77545977,safari,mobile,3
0.012546721,5.635118925,safari,desktop,1
0.009866505,13.45486221,chrome,mobile,4
0.005063461,19.89619135,safari,mobile,4
0.012560983,3.169372024,chrome,desktop,2
0.009800944,16.39431114,chrome,mobile,4
0.011658467,2.215553108,chrome,desktop,2
0.012534627,2.403664241,chrome,desktop,3
0.011786086,9.017675377,safari,desktop,1
0.014287845,1.897817652,chrome,desktop,1
0.008513446,7.544551613,chrome,mobile,1
0.008469988,7.528033698,safari,desktop,3
0.009098488,20.37509388,chrome,mobile,2
0.010833328,9.354455244,safari,desktop,1
0.009703037,7.381119184,chrome,mobile,3
0.009847028,8.371263582,safari,desktop,1
0.009517898,10.09389791,chrome,mobile,3
0.010799885,9.234837006,safari,desktop,3
0.006577544,20.8870905,safari,mobile,4
0.011221924,10.80105292,safari,desktop,3
0.010904114,12.82953047,safari,desktop,3
0.013217187,5.25874684,chrome,desktop,2
0.009671711,7.882273491,safari,desktop,2
0.009544734,8.841827492,safari,desktop,1
0.009967502,11.06990135,chrome,mobile,3
0.009249471,1.573264747,safari,desktop,1
0.011620098,13.12676888,safari,desktop,3
0.011010671,9.121515787,safari,desktop,2
0.01283508,11.4914332,chrome,desktop,3
0.013305759,5.480282318,chrome,desktop,2
0.005774436,16.95629649,safari,mobile,2
0.014588583,4.012451089,chrome,desktop,2
0.012033013,1.395651866,chrome,desktop,2
0.009222659,4.814191346,safari,desktop,3
0.009507419,15.03284258,chrome,mobile,1
0.012092855,4.986156441,chrome,desktop,4
0.011463872,10.87605396,safari,desktop,3
0.008862284,28.9131796,safari,mobile,4
0.004958332,17.74165679,safari,mobile,3
0.008237672,27.97054175,safari,mobile,2
0.006927427,11.60143632,chrome,mobile,3
0.007545489,6.639878814,chrome,mobile,3
0.012472382,5.556093505,chrome,desktop,2
0.008564803,7.001696019,chrome,mobile,3
0.006871603,8.119588656,chrome,mobile,1
0.006276049,24.50421996,safari,mobile,3
0.013107148,1.618264311,chrome,desktop,3
0.010024199,11.35899189,safari,desktop,4
0.014458203,7.769131346,chrome,desktop,1
0.009791055,13.4938489,chrome,mobile,4
0.004569532,9.79215833,safari,mobile,3
0.007352708,17.27638388,safari,mobile,2
0.011017055,11.22272521,safari,desktop,3
0.012695029,1.280871404,chrome,desktop,3
0.006783882,21.52138652,safari,mobile,3
0.01566531,2.791171476,chrome,desktop,2
0.009774714,5.976241532,safari,desktop,1
0.014090705,5.002472378,chrome,desktop,3
0.008700227,4.664706775,chrome,mobile,1
0.011250975,13.77410654,safari,desktop,2
0.007769912,10.50798063,chrome,mobile,3
0.008050226,4.235491949,chrome,mobile,3
0.013584658,5.939768486,chrome,desktop,2
0.012758231,5.527944505,chrome,desktop,3
0.010301416,2.461016067,safari,desktop,2
0.012874002,7.226967498,chrome,desktop,3
0.007781729,8.499257977,chrome,mobile,1
0.008711473,20.7188375,safari,mobile,1
0.011380281,13.37527068,safari,desktop,4
0.010307542,1.97109682,safari,desktop,2
0.008771929,11.35588726,chrome,mobile,3
0.007102987,28.30788587,safari,mobile,3
0.006622295,21.17203886,safari,mobile,3
0.010283952,8.793962404,safari,desktop,2
0.005890024,20.90586674,safari,mobile,2
0.008292476,9.195134669,chrome,mobile,2
0.012406056,8.76882282,safari,desktop,3
0.008490851,8.946577158,chrome,mobile,3
0.012006372,5.206954732,chrome,desktop,1
0.010466401,5.572360108,safari,desktop,2
0.012041024,8.700564086,chrome,desktop,3
0.006997216,3.521058811,chrome,mobile,3
0.006289705,17.07816756,safari,mobile,3
0.006269177,14.82021314,safari,mobile,2
0.011174644,10.35548404,safari,desktop,1
0.005454759,15.7987974,safari,mobile,4
0.006256661,12.39201454,safari,mobile,3
0.012019561,1.06131491,chrome,desktop,1
0.009846433,5.982363456,safari,desktop,2
0.014200253,2.500299137,chrome,desktop,3
0.007803363,10.75731822,chrome,mobile,2
0.012494496,0.599741068,chrome,desktop,1
0.014656531,1.492450287,chrome,desktop,3
0.012741572,5.742753984,chrome,desktop,2
0.010204335,6.194834702,safari,desktop,3
0.005223354,12.75946494,safari,mobile,2
0.007781608,12.19151942,chrome,mobile,2
0.008573992,11.32056424,chrome,mobile,3
0.00982551,6.167963918,safari,desktop,1
0.01052588,5.249067739,safari,desktop,3
0.009325969,57.50186151,safari,mobile,2
0.010782828,4.119672363,chrome,desktop,4
0.006084882,16.05407097,safari,mobile,2
0.008772983,9.059533654,safari,desktop,2
0.014766855,3.294510168,chrome,desktop,4
0.010962928,9.266406568,safari,desktop,2
0.008175167,18.39931046,chrome,mobile,2
0.007113756,35.47301056,safari,mobile,3
0.009550878,8.040406242,chrome,mobile,4
0.009847872,16.3291265,chrome,mobile,2
0.007745211,2.242960386,chrome,mobile,3
0.01347807,4.43319339,chrome,desktop,3
0.00559114,24.1507559,safari,mobile,3
0.010697224,8.685729666,safari,desktop,3
0.013893869,7.372290444,chrome,desktop,3
0.010645143,7.626079097,safari,desktop,2
0.010580609,11.60595268,safari,desktop,1
0.007952022,30.46070144,safari,mobile,3
0.014009092,8.662760451,chrome,desktop,2
0.014983413,5.160439482,chrome,desktop,3
0.010888115,10.71311839,safari,desktop,4
0.009164153,14.89028721,chrome,mobile,3
0.010603598,8.774804308,safari,desktop,1
0.008601763,13.75397901,chrome,mobile,2
0.009288368,5.573582443,chrome,mobile,1
0.008948539,15.89868369,safari,desktop,3
0.006307678,14.97289202,safari,mobile,3
0.0043081,15.63132996,safari,mobile,4
0.009831094,4.889571986,safari,desktop,4
0.01222271,0.98176411,chrome,desktop,3
0.014744896,4.349731732,chrome,desktop,4
0.011224499,15.92626666,safari,desktop,3
0.015618199,5.477263739,chrome,desktop,4
0.010920258,4.534798206,safari,desktop,2
0.007007051,19.4671363,safari,mobile,3
0.005544165,8.874826428,safari,mobile,2
0.01003398,11.0166447,safari,desktop,3
0.010948237,5.99315387,safari,desktop,2
0.008994675,8.48763157,chrome,mobile,2
0.004629347,15.09561196,safari,mobile,3
0.009879435,14.02439359,safari,desktop,3
0.012060175,3.173251527,chrome,desktop,1
0.006060942,20.60167895,safari,mobile,2
0.00688327,25.1150204,safari,mobile,3
0.010090736,7.347228296,safari,desktop,1
0.007645582,3.354632477,safari,desktop,2
0.010500284,6.935690393,safari,desktop,3
0.013153646,11.15847489,chrome,desktop,2
0.00912566,3.596230322,safari,desktop,3
0.008757518,5.272963743,chrome,mobile,2
0.008686757,36.56610101,safari,mobile,2
0.006195918,19.55947871,safari,mobile,3
0.013964985,3.883093413,chrome,desktop,1
0.007803513,9.009212007,chrome,mobile,1
0.013022129,2.424343238,chrome,desktop,1
0.005952897,10.44663988,chrome,mobile,3
0.011911686,5.457998706,chrome,desktop,3
0.00768995,6.899195316,chrome,mobile,3
0.012198923,1.875027739,chrome,desktop,4
0.012234456,3.218444091,chrome,desktop,2
0.011434361,9.289320707,safari,desktop,3
0.006274565,15.45272305,safari,mobile,3
0.00935963,7.008254575,safari,desktop,2
0.011200528,10.00448205,safari,desktop,3
0.009370111,13.95617892,chrome,mobile,1
0.008031209,12.13607836,safari,mobile,2
0.006301464,26.37931366,safari,mobile,3
0.014586945,8.733780385,chrome,desktop,2
0.00878044,4.567851213,safari,desktop,3
0.006498589,20.52278589,safari,mobile,3
0.006794315,22.90281008,safari,mobile,3
0.009007347,12.15330665,chrome,mobile,1
0.009043789,9.790535601,chrome,mobile,1
0.005978634,14.9420446,safari,mobile,3
0.007337223,9.793343343,chrome,mobile,4
0.006579784,26.15521388,safari,mobile,2
0.006923775,24.80421622,safari,mobile,1
0.008073154,7.036988546,chrome,mobile,2
0.008144114,8.112138606,chrome,mobile,2
0.01015828,12.53172305,chrome,mobile,1
0.012777842,2.034662845,chrome,desktop,3
0.007332492,8.148469329,chrome,mobile,3
0.010092479,5.529391871,chrome,mobile,2
0.006959028,20.21178926,safari,mobile,2
0.010753653,5.72867603,safari,desktop,2
0.007339516,22.89282859,safari,mobile,2
0.010834811,6.401071651,safari,desktop,3
0.010942868,30.50073767,chrome,mobile,2
0.007072632,15.61523156,safari,mobile,2
0.009532332,3.139349823,safari,desktop,2
0.009388695,3.458100491,safari,desktop,2
0.004847023,10.31526085,safari,mobile,1
0.009431666,6.313940404,safari,desktop,3
0.011093901,4.943216344,safari,desktop,2
0.012072499,6.041064931,chrome,desktop,4
0.009300731,16.36489752,chrome,mobile,3
0.013204925,3.506402331,chrome,desktop,3
0.007830782,18.52228413,safari,mobile,2
0.008017698,10.51895988,chrome,mobile,3
0.010691286,5.646363084,safari,desktop,3
0.008321395,8.170289492,chrome,mobile,2
0.012040881,5.735591699,chrome,desktop,2
0.008098095,6.587656903,chrome,mobile,1
0.009683037,8.753701893,safari,desktop,3
0.011402332,13.59594027,safari,desktop,3
0.013874621,0.926401543,chrome,desktop,1
0.008991038,12.23958344,chrome,mobile,1
0.007970962,14.79778555,chrome,mobile,2
0.012670873,20.53429757,safari,desktop,3
0.011130778,3.693602334,safari,desktop,3
0.00852599,10.36792645,chrome,mobile,2
0.005357373,22.51081247,safari,mobile,3
0.014547842,15.07001427,chrome,desktop,3
0.010804842,8.300006635,safari,desktop,3
0.013967016,8.51911639,chrome,desktop,2
0.004870844,12.41679951,safari,mobile,3
0.009013865,17.89988243,chrome,mobile,2
0.006462521,15.34714205,safari,mobile,1
0.008548794,21.51314967,chrome,mobile,3
0.011299292,12.11128454,safari,desktop,3
0.007284507,10.91715233,chrome,mobile,2
0.009085889,17.0097247,chrome,mobile,3
0.00726569,13.69871639,chrome,mobile,4
0.005696891,17.71566483,safari,mobile,2
0.008452037,11.23027208,chrome,mobile,3
0.008447627,19.40881925,chrome,mobile,3
0.014153612,9.61760986,chrome,desktop,1
0.008359616,7.483398352,safari,desktop,3
0.010120202,7.232690798,safari,desktop,3
0.010206286,10.88259337,chrome,mobile,2
0.006459371,11.47896694,safari,mobile,3
0.009919905,6.978068803,safari,desktop,2
0.008000319,29.51425265,safari,mobile,1
0.013567108,7.037779191,chrome,desktop,3
0.010353414,8.785786367,chrome,mobile,4
0.01342732,4.476029747,chrome,desktop,4
0.008627946,11.67678242,chrome,mobile,2
0.004412596,10.29716474,safari,mobile,3
0.008549633,11.87736817,chrome,mobile,3
0.011645978,5.64093169,chrome,desktop,1
0.011243781,10.34274682,safari,desktop,1
0.012464691,3.457940627,chrome,desktop,1
0.013363087,3.353480286,chrome,desktop,2
0.012105623,4.213032334,chrome,desktop,3
0.011900994,8.668891305,safari,desktop,1
0.012261781,4.692829065,chrome,desktop,1
0.009883409,3.051412045,safari,desktop,3
0.007515757,17.64702233,safari,mobile,2
0.006298536,15.67389131,safari,mobile,2
0.007501953,13.46391476,safari,mobile,2
0.013076604,2.016963815,chrome,desktop,1
0.008095005,8.241341728,chrome,mobile,2
0.008885538,13.90130438,safari,mobile,4
0.012198508,19.61093604,safari,desktop,1
0.010538481,2.32652995,safari,desktop,2
0.009143446,12.3681823,chrome,mobile,2
0.007371944,19.09662431,safari,mobile,3
0.009887834,8.484342076,chrome,mobile,3
0.00988947,6.48139329,safari,desktop,1
0.007233957,2.077100376,safari,desktop,2
0.013140482,5.344215174,chrome,desktop,4
0.012362989,3.875554379,chrome,desktop,3
0.010177986,5.233429453,safari,desktop,3
0.011184522,10.39570377,safari,desktop,2
0.009379834,7.466457171,chrome,mobile,3
0.013522861,2.619495782,chrome,desktop,2
0.011727898,9.945496247,safari,desktop,1
0.013275021,1.552721914,chrome,desktop,2
0.006873022,23.89196893,safari,mobile,2
0.007089256,22.31282238,safari,mobile,2
0.009786325,24.080182,chrome,mobile,1
0.006248903,14.17964993,safari,mobile,2
0.011485687,4.084124142,safari,desktop,3
0.007602948,21.40055267,safari,mobile,2
0.009308299,18.71782295,chrome,mobile,3
0.007035463,22.25253156,safari,mobile,2
0.010318374,9.175048745,chrome,mobile,2
0.012148812,3.208412091,chrome,desktop,2
0.007387165,19.94520204,safari,mobile,1
0.005169529,24.64542887,safari,mobile,1
0.00623952,15.20651181,safari,mobile,2
0.007116043,10.41704601,chrome,mobile,2
0.009626195,7.374572324,safari,desktop,3
0.00947227,7.344676222,safari,desktop,2
0.010103143,10.40799003,chrome,mobile,4
0.007562228,8.690665039,chrome,mobile,3
0.007488304,15.33115615,safari,mobile,2
0.011919589,9.076848507,safari,desktop,3
0.006648715,22.02484186,safari,mobile,2
0.011898454,1.512222684,chrome,desktop,3
0.00756529,21.31639854,safari,mobile,3
0.007177676,9.842823521,chrome,mobile,2
0.006270913,29.45131635,safari,mobile,2
0.00802309,28.95717328,safari,mobile,3
0.008366232,3.949587227,chrome,mobile,3
0.012860806,5.047733525,chrome,desktop,2
0.006496136,5.050696297,chrome,mobile,2
0.012503612,2.640705001,chrome,desktop,2
0.010575432,9.196115513,chrome,mobile,4
0.013712572,1.994331353,chrome,desktop,3
0.01144447,13.32697384,safari,desktop,3
0.007870013,25.68529252,safari,mobile,2
0.00794492,18.1260109,safari,mobile,3
0.013234138,7.248464323,chrome,desktop,4
0.014276624,11.42193466,chrome,desktop,3
0.005770376,11.24962722,safari,mobile,2
0.00409506,12.71577145,safari,mobile,3
0.013294109,8.002342858,chrome,desktop,1
0.006700457,10.52318519,safari,mobile,2
0.009627073,18.71886002,chrome,mobile,1
0.012013582,9.256497346,safari,desktop,2
0.007077289,17.72669019,safari,mobile,3
0.011612651,5.921311807,safari,desktop,2
0.014403865,7.724822801,chrome,desktop,2
0.01008658,12.78841226,safari,desktop,3
0.010807737,7.999981474,safari,desktop,3
0.01094069,17.70048097,chrome,mobile,4
0.013158332,1.470766275,chrome,desktop,2
0.006179847,24.96204682,safari,mobile,3
0.008900665,17.27482251,chrome,mobile,3
0.005201564,14.83602533,safari,mobile,1
0.007516029,15.77654273,safari,mobile,4
0.010635109,4.076962402,safari,desktop,2
0.007953039,12.598241,chrome,mobile,3
0.01060896,16.23145732,chrome,mobile,2
0.007356963,8.436477064,chrome,mobile,3
0.010659449,23.55943239,chrome,mobile,2
0.007673379,12.19049518,chrome,mobile,3
0.008479244,8.488092486,chrome,mobile,3
0.011767389,3.240346908,chrome,desktop,1
0.015136766,11.78785821,chrome,desktop,4
0.008788093,42.66207572,safari,mobile,2
0.007072772,31.10607537,safari,mobile,3
0.006400849,9.010313002,chrome,mobile,2
0.008736794,7.100488266,safari,desktop,3
0.008474987,9.318017495,chrome,mobile,1
0.014434297,3.615913701,chrome,desktop,2
0.010345911,2.215143231,safari,desktop,2
0.010833554,11.09703183,safari,desktop,3
0.012407962,3.700694344,chrome,desktop,4
0.010705294,3.521540047,chrome,desktop,3
0.006899094,15.63026576,safari,mobile,2
0.011858953,5.732758497,chrome,desktop,3
0.008824527,7.631926624,chrome,mobile,3
0.00790503,8.949922296,chrome,mobile,2
0.008936445,15.47073572,chrome,mobile,1
0.015607487,4.214300964,chrome,desktop,2
0.01005985,9.089245665,chrome,mobile,4
0.010969244,11.006431,safari,desktop,1
0.008829382,12.60624249,chrome,mobile,2
0.005365625,14.25977463,safari,mobile,2
0.012594536,1.705828498,chrome,desktop,1
0.008708647,8.3884952,chrome,mobile,1
0.004994101,11.65356448,safari,mobile,3
0.009413661,18.97649078,chrome,mobile,4
0.007221936,6.775832226,chrome,mobile,3
0.013710816,6.18095993,chrome,desktop,2
0.008855136,8.659046075,safari,desktop,2
0.013078108,1.712219877,chrome,desktop,2
0.005552118,18.03046976,safari,mobile,3
0.011835068,6.280361528,safari,desktop,1
0.007478151,29.54962118,safari,mobile,1
0.008683903,14.02489086,safari,desktop,1
0.009060539,2.663142488,safari,desktop,2
0.010966852,13.77354605,safari,desktop,4
0.006862092,20.08380432,safari,mobile,3
0.009252564,5.678360362,safari,desktop,1
0.014734746,4.407403598,chrome,desktop,2
0.01233918,3.71805637,chrome,desktop,3
0.009110888,7.321315191,chrome,mobile,3
0.00617855,21.96008157,safari,mobile,4
0.007714297,25.65382706,safari,mobile,2
0.006739105,19.17858097,safari,mobile,2
0.010137292,7.577473632,safari,desktop,1
0.013733124,11.85771696,chrome,desktop,2
0.01339759,0.569458807,chrome,desktop,3
0.00620098,13.41245017,safari,mobile,3
0.010191567,4.481400366,chrome,mobile,1
0.00823499,8.143922068,chrome,mobile,2
0.010006774,6.901800069,chrome,mobile,4
0.01050479,9.394502799,safari,desktop,3
0.005368584,12.34458945,safari,mobile,2
0.007575933,8.778736103,chrome,mobile,3
0.010483706,2.966120432,chrome,desktop,1
0.005405583,17.21936659,safari,mobile,2
0.013519203,12.8258461,chrome,desktop,4
0.005229206,10.88809944,safari,mobile,2
0.013046031,11.19204505,chrome,desktop,2
0.009782691,1.444618768,safari,desktop,2
0.006060639,27.89158531,safari,mobile,3
0.015266682,4.343206533,chrome,desktop,1
0.008879014,7.15800686,chrome,mobile,2
0.006304942,15.69533776,safari,mobile,1
0.012145866,20.0347399,chrome,mobile,2
0.013809404,7.134663392,chrome,desktop,2
0.010476965,5.401925244,safari,desktop,3
0.007254986,17.28726474,safari,mobile,2
0.011331103,15.38326173,safari,desktop,3
0.012775063,3.825208287,chrome,desktop,2
0.009637192,13.11940654,chrome,mobile,1
0.008134936,8.309148633,chrome,mobile,2
0.009140995,3.098396351,safari,desktop,2
0.007879212,10.66365328,chrome,mobile,2
0.006428709,9.140805744,chrome,mobile,3
0.008491,30.22418038,safari,mobile,3
0.010403854,6.589744297,safari,desktop,3
0.00800394,7.235832414,chrome,mobile,4
0.01011248,6.432456309,safari,desktop,2
0.010212629,22.93123267,chrome,mobile,4
0.00550287,17.4586154,safari,mobile,4
0.007033835,28.00420808,safari,mobile,2
0.006217011,15.45397412,safari,mobile,2
0.010918442,6.800392281,safari,desktop,3
0.006404608,16.36517302,safari,mobile,2
0.004947338,16.52134099,safari,mobile,3
0.01354795,5.237049522,chrome,desktop,3
0.008139984,6.954675397,chrome,mobile,2
0.012015091,9.798094127,safari,desktop,2
0.006734807,7.261432676,chrome,mobile,3
0.011091551,8.496903738,safari,desktop,3
0.005359632,19.53923323,safari,mobile,2
0.006610786,15.00742929,safari,mobile,2
0.005963302,20.89461477,safari,mobile,1
0.004529614,10.14702932,safari,mobile,3
0.010203502,11.54701696,chrome,mobile,3
0.007965109,15.65924325,chrome,mobile,2
0.008953066,19.43200564,chrome,mobile,3
0.010376369,7.772542835,safari,desktop,3
0.009444819,4.14056974,safari,desktop,2
0.006660929,16.91283776,safari,mobile,3
0.007803486,18.27903479,safari,mobile,3
0.013295228,5.767695486,chrome,desktop,1
0.009351978,9.540190714,chrome,mobile,1
0.013157178,9.879250138,chrome,desktop,2
0.006927535,15.14165055,safari,mobile,3
0.007385345,15.8023449,safari,mobile,2
0.010318236,24.375351,chrome,mobile,3
0.01073276,6.381693436,safari,desktop,2
0.009141778,16.39108502,chrome,mobile,3
0.005606519,18.7930565,safari,mobile,2
0.008620563,2.625032728,safari,desktop,2
0.01090193,5.31967396,safari,desktop,2
0.008013383,6.441357528,chrome,mobile,3
0.009427613,8.114013944,chrome,mobile,3
0.011407416,14.6194787,safari,desktop,3
0.01359575,7.772795652,chrome,desktop,2
0.01001849,14.93371374,chrome,mobile,3
0.007528142,24.53979929,safari,mobile,2
0.008182374,13.48572631,chrome,mobile,3
0.008584945,3.943781547,safari,desktop,2
0.006650623,9.718146805,safari,mobile,2
0.012429764,9.747262992,chrome,desktop,2
0.012582666,6.785730343,chrome,desktop,3
0.008525099,24.64588703,safari,mobile,1
0.009736534,12.75180652,chrome,mobile,2
0.009810849,7.144781231,chrome,mobile,1
0.010348762,2.892764123,safari,desktop,2
0.006040798,16.20248317,safari,mobile,3
0.005641718,15.28225081,safari,mobile,1
0.005860623,20.88112164,safari,mobile,2
0.013060506,5.353739214,chrome,desktop,1
0.011935306,11.13592793,safari,desktop,1
0.012855444,2.026017011,chrome,desktop,3
0.00955306,8.835907602,chrome,mobile,3
0.006103646,17.58117671,safari,mobile,1
0.010033845,3.808993055,safari,desktop,2
0.006913578,24.66967338,safari,mobile,1
0.00877367,13.17936313,chrome,mobile,3
0.012384234,4.16683779,chrome,desktop,1
0.007460668,27.72337471,safari,mobile,2
0.0062106,15.42814263,safari,mobile,3
0.008487221,12.70873161,chrome,mobile,2
0.010266861,10.73819515,chrome,mobile,3
0.006867104,22.32699073,safari,mobile,2
0.009428107,6.957561742,safari,desktop,2
0.009861748,11.53005413,safari,desktop,2
0.009989657,10.85125566,safari,desktop,3
0.007593286,26.43438771,safari,mobile,1
0.009942873,2.398453315,safari,desktop,3
0.011576107,5.694016873,safari,desktop,3
0.008479836,8.450091538,chrome,mobile,3
0.007823171,7.726145135,chrome,mobile,3
0.01225706,6.969583189,safari,desktop,4
0.012523957,4.653218059,chrome,desktop,3
0.007490174,12.75842924,chrome,mobile,3
0.010522404,2.112535063,safari,desktop,2
0.012824623,4.374431163,chrome,desktop,3
0.006147744,15.50102476,safari,mobile,2
0.007894009,28.55789192,safari,mobile,4
0.00952186,7.352244893,chrome,mobile,2
0.010456377,8.694072309,safari,desktop,2
0.007451671,7.257104564,chrome,mobile,2
0.012163704,3.728257457,chrome,desktop,1
0.007813498,12.09657925,chrome,mobile,3
0.005263391,16.79376455,safari,mobile,3
0.014892985,3.198456688,chrome,desktop,1
0.00648912,22.56483904,safari,mobile,3
0.008306297,33.04305497,safari,mobile,1
0.013266878,1.848553673,chrome,desktop,1
0.009974124,3.36847578,safari,desktop,2
0.008909539,13.03292484,chrome,mobile,3
0.009207344,8.347579056,safari,desktop,3
0.011796817,2.362250681,chrome,desktop,1
0.010973507,11.23673085,safari,desktop,2
0.007614548,17.29711928,safari,mobile,1
0.005734686,12.47925744,safari,mobile,2
0.010923024,5.513690405,safari,desktop,1
0.012086912,2.010706296,chrome,desktop,4
0.013437914,4.287558858,chrome,desktop,1
0.013223623,1.656878104,chrome,desktop,3
0.005839603,36.72178736,safari,mobile,3
0.007722812,13.00163469,chrome,mobile,4
0.007945288,6.858445127,chrome,mobile,2
0.01125039,10.2969537,safari,desktop,3
0.008608944,6.442090275,chrome,mobile,2
0.006839242,23.40682756,safari,mobile,3
0.008405417,16.71067526,chrome,mobile,2
0.009353142,26.91971579,chrome,mobile,3
0.009973438,16.60583642,chrome,mobile,3
0.007069614,8.751864283,chrome,mobile,2
0.011806915,18.82948655,safari,desktop,2
0.00580075,14.72454364,safari,mobile,2
0.007222891,19.92716045,safari,mobile,2
0.005962405,18.51530342,safari,mobile,4
0.008201195,10.131325,chrome,mobile,2
0.012740542,2.076042946,chrome,desktop,1
0.007327041,8.728513585,chrome,mobile,4
0.009688804,16.45794955,chrome,mobile,3
0.009941402,10.49750575,chrome,mobile,3
0.007407612,6.350534261,chrome,mobile,3
0.014122891,1.519032722,chrome,desktop,3
0.010534613,21.18825511,safari,desktop,1
0.008344702,4.943605526,chrome,mobile,2
0.009413153,5.993869304,safari,desktop,3
0.008879702,11.51095293,chrome,mobile,3
0.008642562,15.85480251,chrome,mobile,3
0.012865421,4.997153836,chrome,desktop,2
0.009738798,5.327477455,safari,desktop,2
0.011084369,12.40890101,safari,desktop,2
0.010565022,12.24150084,safari,desktop,1
0.00777787,3.62030911,safari,desktop,2
0.00673288,22.81479971,safari,mobile,3
0.012345195,6.636197573,chrome,desktop,3
0.013383096,1.069182862,chrome,desktop,3
0.01185762,7.672234725,chrome,desktop,2
0.012749189,17.72276834,chrome,mobile,1
0.008726063,11.47416504,chrome,mobile,3
0.009681049,10.50667785,safari,desktop,3
0.014199049,7.763214405,chrome,desktop,3
0.013182746,7.62950175,chrome,desktop,1
0.012588147,4.210550917,chrome,desktop,3
0.009442366,9.962789748,chrome,mobile,1
0.009714547,15.11332601,safari,desktop,4
0.010648114,14.98944825,safari,desktop,1
0.011679065,2.761901152,chrome,desktop,3
0.008718418,13.11870226,safari,desktop,3
0.010471373,11.68236634,safari,desktop,2
0.007986854,23.9675254,safari,mobile,2
0.009544517,8.912409205,chrome,mobile,3
0.0080327,5.980429785,chrome,mobile,2
0.010489848,5.921571462,safari,desktop,4
0.007256573,8.495670506,chrome,mobile,2
0.006198923,24.23330704,safari,mobile,4
0.011177793,6.283733844,safari,desktop,1
0.007166172,14.06282224,safari,mobile,3
0.005224514,21.9298176,safari,mobile,2
0.012285403,2.448425127,chrome,desktop,3
0.010325212,11.62437455,safari,desktop,1
0.008915503,11.78035001,chrome,mobile,2
0.012052545,10.25319331,chrome,desktop,3
0.007309182,14.71522319,safari,mobile,3
0.007317329,19.49427232,safari,mobile,3
0.006906769,11.12994912,chrome,mobile,1
0.007679884,13.81518832,chrome,mobile,2
0.01033603,10.3744567,chrome,mobile,2
0.01208844,18.09969766,safari,desktop,3
0.010541658,12.32018964,safari,desktop,1
0.008296944,5.24965611,safari,desktop,2
0.008197768,9.840934653,chrome,mobile,3
0.013507909,2.29864615,chrome,desktop,1
0.013228913,6.565242622,chrome,desktop,3
